Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2017-08-18,36.6849479675293,37.15078857664078,36.503270414302364,36.76879941933264,109712400
2017-08-21,36.61738967895508,36.77577372401931,36.12825579092864,36.684934979566464,105474000
2017-08-22,37.215999603271484,37.26724234582348,36.806061216936655,36.85497248223008,86418400
2017-08-23,37.26258850097656,37.376720727146186,37.006378304098604,37.050633729635436,77596400
2017-08-24,37.097206115722656,37.43959913896575,36.92950326539622,37.36739088206577,79275600
2017-08-25,37.2346305847168,37.39767404573715,37.09720849286256,37.18571576937024,101920400
2017-08-28,37.609622955322266,37.73307037035567,37.25092387633161,37.29983867949579,103864000
2017-08-29,37.945045471191406,37.99395674203041,37.26724657119816,37.290540021937794,118067600
2017-08-30,38.04751968383789,38.17329503991752,37.87515744009567,38.15233307291767,109078400
2017-08-31,38.19892120361328,38.320040729401555,38.077801677825,38.115069771003085,107140400
2017-09-01,38.21055603027344,38.41785484717344,38.112729981699495,38.385246164315454,66364400
2017-09-05,37.75171661376953,38.257153157457466,37.397676819239685,38.14069302608012,117874000
2017-09-06,37.71212387084961,37.963678202961646,37.3883648196657,37.89846080805276,86606800
2017-09-07,37.560707092285156,37.788971428503594,37.35108035110812,37.75403126892082,87714000
2017-09-08,36.94813919067383,37.53509564260675,36.92484574480057,37.46755033610366,114446000
2017-09-11,37.61661911010742,37.74472595411591,37.24161737805395,37.38369886793957,126323200
2017-09-12,37.4675407409668,38.18959472915535,36.98073841197719,37.87515106079712,286856000
2017-09-13,37.18571090698242,37.257919159067484,36.78043200745177,37.23695363861418,179629600
2017-09-14,36.866615295410156,37.127484826851486,36.822359881166186,37.03199022957224,95042800
2017-09-15,37.239288330078125,37.49317053339173,36.80139715072568,36.91086994556379,196458400
2017-09-18,36.957454681396484,37.383699154318606,36.80139854443826,37.29286040134051,113077600
2017-09-19,36.9714241027832,37.21366311254684,36.90387880537779,37.15310158306575,83242400
2017-09-20,36.35186767578125,36.86196007366764,35.83012499967972,36.77810863561706,211805600
2017-09-21,35.727622985839844,36.28896142105042,35.578554226497566,36.28896142105042,150046800
2017-09-22,35.37825012207031,35.466760938093564,35.06846582006925,35.296726627935186,186581600
2017-09-25,35.0661506652832,35.36428835466453,34.74239160162309,34.935715870439076,177549200
2017-09-26,35.669395446777344,35.85107289889718,35.33166190394329,35.35262386670793,146640000
2017-09-27,35.92329025268555,36.03742245811878,35.762574706654625,35.823136248104575,102016800
2017-09-28,35.70200729370117,35.934927489278074,35.56691315377695,35.84408875516629,88022000
2017-09-29,35.897674560546875,35.90000603809825,35.40388467475769,35.685719794188195,105199200
2017-10-02,35.825469970703125,35.97453881719591,35.571587702377876,35.930283392535586,74795200
2017-10-03,35.981529235839844,36.12361077003381,35.84876650452396,35.87205640355522,64921200
2017-10-04,35.74860382080078,35.83711466510488,35.511027692534164,35.783543995485715,80655200
2017-10-05,36.1934928894043,36.20513961767094,35.881380474720146,35.91165770331445,85135200
2017-10-06,36.172508239746094,36.21676364697264,36.00014601004277,36.09564414626003,69630400
2017-10-09,36.29829025268555,36.50558912928541,36.21677029910365,36.29130292963798,65051600
2017-10-10,36.31226348876953,36.801397407591345,36.12593014262862,36.349531579630025,62468000
2017-10-11,36.46366500854492,36.56381900777948,36.277328102020135,36.32857084016647,67622400
2017-10-12,36.33555603027344,36.65465560938733,36.27266657277076,36.41707953274286,64500400
2017-10-13,36.5661506652832,36.63369597276531,36.43105649623809,36.50558912676728,65576800
2017-10-16,37.239288330078125,37.26723762098803,36.719873646797474,36.778103705580264,96486000
2017-10-17,37.376712799072266,37.46987947743301,37.0878904096244,37.21599725793115,75989200
2017-10-18,37.211341857910156,37.432618962445325,37.174077315008596,37.36507009240364,65496800
2017-10-19,36.33089065551758,36.587104289072464,36.10728926085157,36.510240199006,170336800
2017-10-20,36.3937873840332,36.74316774291992,36.32624207844399,36.477638812329246,95896400
2017-10-23,36.375152587890625,36.72919233940038,36.219096457297425,36.542855441022574,87937200
2017-10-24,36.591773986816406,36.66630662132224,36.3821436219765,36.403105592236166,71028800
2017-10-25,36.43106460571289,36.696593602850925,36.165535608574864,36.54752475452925,84828400
2017-10-26,36.66397476196289,36.7618008334198,36.517233877737176,36.62204727186381,68002000
2017-10-27,37.97764587402344,38.10575271694487,36.96444140755853,37.10186349629206,177816800
2017-10-30,38.832462310791016,39.14690605329501,38.13370159774283,38.1732976116592,178803200
2017-10-31,39.372840881347656,39.51492238822658,38.88371044674246,39.10731191568161,144187200
2017-11-01,38.87206268310547,39.58247019850598,38.573925029770365,39.566164074081144,134551200
2017-11-02,39.156227111816406,39.24706587583461,38.49706231483044,38.804518780172856,165573600
2017-11-03,40.17874526977539,40.5886836521891,39.85731417031122,40.52812566342561,237594400
2017-11-06,40.58635330200195,40.75871556536482,39.997065357610694,40.14846209750659,140105200
2017-11-07,40.71678924560547,40.819274726553346,40.43495772707984,40.50716243754375,97446000
2017-11-08,41.049869537353516,41.049869537353516,40.604990970049464,40.68185508540157,97638000
2017-11-09,40.96601104736328,41.01725378211168,40.327808339911776,40.78666147574387,117930400
2017-11-10,40.830440521240234,40.99640999054884,40.73693890579127,40.933294438348895,100582000
2017-11-13,40.66679763793945,40.7906888430598,40.53355413421182,40.55693131387321,67928400
2017-11-14,40.0520133972168,40.552254357040376,40.0146113372461,40.44940047554934,99130000
2017-11-15,39.523719787597656,39.813580380903474,39.36009024575425,39.731763826553525,116632400
2017-11-16,39.99592590332031,40.175916683207014,39.8089191140793,40.014623372072364,94550000
2017-11-17,39.77384948730469,40.06371016093212,39.65463440953874,39.98189358391045,87598000
2017-11-20,39.73411178588867,39.869691608046615,39.63593403195173,39.80657606378088,65049600
2017-11-21,40.47278594970703,40.60368961957662,39.921117936072704,39.921117936072704,100525200
2017-11-22,40.898216247558594,40.90756497870825,40.45173853945968,40.52420279815348,102355600
2017-11-24,40.90055847167969,41.0244496868098,40.82575434420491,40.930948094323455,56106800
2017-11-27,40.694854736328125,40.92627601601087,40.51953655783263,40.91926357421964,82867200
2017-11-28,40.45640563964844,40.877166217547654,40.173557541357184,40.743926319041115,105715200
2017-11-29,39.61724090576172,40.42136769873552,39.0749250757369,40.35357955755427,166665600
2017-11-30,40.171234130859375,40.23902224712282,39.37412007422577,39.839295289727644,166108800
2017-12-01,39.9842414855957,40.12917006813431,39.38815884314384,39.72710667768056,159037200
2017-12-04,39.69203186035156,40.3512262825852,39.652293505718426,40.31850036895455,130169600
2017-12-05,39.654632568359375,40.094097925131834,39.364771908190285,39.519052754741125,109400800
2017-12-06,39.507354736328125,39.7855267386817,38.91127595054929,39.154382186949924,114240000
2017-12-07,39.579833984375,39.84164132481947,39.48399252337033,39.51204229074438,102693200
2017-12-08,39.59152603149414,39.97255208457209,39.46296219698933,39.85333698523089,93420800
2017-12-11,40.3629150390625,40.41434198453013,39.45593461920474,39.5517760691087,141095200
2017-12-12,40.13615798950195,40.29745121893498,40.08005847794683,40.24134814052383,77636800
2017-12-13,40.26942443847656,40.56629403478115,40.20630888511107,40.323187690009654,95273600
2017-12-14,40.257720947265625,40.470441149509966,40.124477446896066,40.29979558936755,81906000
2017-12-15,40.66679763793945,40.7135484304054,40.31382505293616,40.58732093406165,160677200
2017-12-18,41.23950958251953,41.42184019960957,40.874848348339455,40.87952449840411,117684400
2017-12-19,40.80004119873047,40.99873654293022,40.69485101462472,40.91458368227419,109745600
2017-12-20,40.75563430786133,41.005753056380755,40.49849955063809,40.877185677769134,93902400
2017-12-21,40.909912109375,41.14600954402588,40.69719542593479,40.71355660149593,83799600
2017-12-22,40.909912109375,41.005753571622236,40.790697029632184,40.83277168123875,65397600
2017-12-26,39.87202453613281,40.08240489130736,39.66397690538748,39.92578777056952,132742000
2017-12-27,39.87904357910156,39.921118230359454,39.67099948077001,39.76216479201962,85992800
2017-12-28,39.991241455078125,40.17123576447634,39.850985500534065,39.97254042334844,65920800
2017-12-29,39.55879592895508,39.87670639380417,39.55645963712553,39.8603452172818,103999600
2018-01-02,40.26707458496094,40.276426884472016,39.56580192963127,39.77618586634448,102223600
2018-01-03,40.260066986083984,40.80238628352514,40.19695500765061,40.33019497342311,118071600
2018-01-04,40.44706726074219,40.5499211500562,40.224998308918046,40.33252478094121,89738400
2018-01-05,40.907569885253906,40.9940590344742,40.451743391332485,40.54290869011677,94640000
2018-01-08,40.75563430786133,41.05016756597909,40.65745298829791,40.75563430786133,82271200
2018-01-09,40.75096130371094,40.921603346574265,40.53590474782042,40.80238825912582,86336000
2018-01-10,40.74159622192383,40.743936079890894,40.440050593275295,40.477452652181725,95839600
2018-01-11,40.973018646240234,41.02210929584681,40.788351771134415,40.8117253834916,74670800
2018-01-12,41.3961296081543,41.459245154422774,41.0595181171993,41.18340935111223,101672400
2018-01-16,41.18574523925781,41.933768721013166,41.17405664783749,41.585468671088606,118263600
2018-01-17,41.86598587036133,41.901048082180715,40.923943066330935,41.176398125146065,137547200
2018-01-18,41.903377532958984,42.099736587663685,41.66728368925117,41.9290910063812,124773600
2018-01-19,41.71637725830078,41.97818459371661,41.470931097919724,41.75143946684489,129700400
2018-01-22,41.37507629394531,41.55740685328199,41.28157472341337,41.44520425527241,108434400
2018-01-23,41.38444137573242,41.9454617211586,41.33301798842127,41.44522063076343,130756400
2018-01-24,40.725242614746094,41.44521633156787,40.48680890350173,41.433527740131495,204420400
2018-01-25,39.998252868652344,40.89588096747637,39.86267306723772,40.79302707903376,166116000
2018-01-26,40.09176254272461,40.206305044653156,39.75281475426623,40.206305044653156,156572000
2018-01-29,39.26191711425781,39.77618297744424,39.05387305096097,39.77618297744424,202561600
2018-01-30,39.030494689941406,39.12399627428952,38.499864103281,38.6938832793173,184192800
2018-01-31,39.13801956176758,39.37411693794769,38.92062678192371,39.00711592226718,129915600
2018-02-01,39.2198371887207,39.41619265332246,38.981403514928985,39.077244956052496,188923200
2018-02-02,37.51809310913086,38.990766636131845,37.42459150008796,38.8037598511883,346375200
2018-02-05,36.58071517944336,38.30818309023463,36.466172711856956,37.19082244248908,290954000
2018-02-06,38.10948944091797,38.270782705665994,35.99865925194776,36.19267842788692,272975200
2018-02-07,37.29369354248047,38.19599820522456,37.18383072957778,38.12353390513914,206434400
2018-02-08,36.26748275756836,37.634965863191155,36.23943299272922,37.46899643189285,217562000
2018-02-09,36.71110153198242,37.05847236599864,35.262936939379905,36.86601145387924,282690400
2018-02-12,38.189754486083984,38.46671121107945,36.96925678270433,37.20162151236903,243278000
2018-02-13,38.572330474853516,38.668562658760024,37.94095852973828,38.01137241019179,130196800
2018-02-14,39.28351974487305,39.32342012499602,38.22967123455398,38.26722221611662,162579600
2018-02-15,40.60260009765625,40.62606901581881,39.666103234935505,39.85152308844231,204588800
2018-02-16,40.47114944458008,41.03211125006785,40.31624316123592,40.454721563931344,160704400
2018-02-20,40.335018157958984,40.900667983713674,40.23409073734247,40.381959561813375,135722000
2018-02-21,40.151947021484375,40.867811539145606,40.13786137607023,40.56503641863772,149886400
2018-02-22,40.487586975097656,40.82791670005755,40.30216713810029,40.32329023698601,123967600
2018-02-23,41.19169998168945,41.22690513031093,40.731665745109886,40.762179261514255,135249600
2018-02-26,42.006168365478516,42.104746415864476,41.358368213770554,41.39122756389921,152648800
2018-02-27,41.870033264160156,42.360577669613704,41.816050816738084,42.03667940368092,155712400
2018-02-28,41.80665588378906,42.39343245337469,41.79022800216865,42.074225856264114,151128400
2018-03-01,41.07435607910156,42.19627249006448,40.52513412020834,41.90523004911441,195208000
2018-03-02,41.35836410522461,41.37948720362311,40.475849792751795,40.557999950612896,153816000
2018-03-05,41.50154113769531,41.71747451781942,40.96170589668479,41.123656827127995,113605600
2018-03-06,41.46631622314453,41.83715935575729,41.33957409039291,41.75735862101,95154000
2018-03-07,41.08140182495117,41.27386626316505,40.903023033099316,41.0602787275082,126814000
2018-03-08,41.52968978881836,41.571935973323356,41.09078215882034,41.18701077288144,95096400
2018-03-09,42.24321365356445,42.24790886845284,41.635314046604286,41.7691008104262,128740800
2018-03-12,42.65161895751953,42.808874660866046,42.29720717069979,42.315980870782745,128828400
2018-03-13,42.24087142944336,43.069399648429766,42.069533676140765,42.855812120337546,126774000
2018-03-14,41.88176345825195,42.36996197589975,41.73389462212503,42.323020568345115,117473600
2018-03-15,41.93104553222656,42.30423809273555,41.79491654145905,41.89584037623486,90975200
2018-03-16,41.78318786621094,42.04136741352731,41.689301464223135,41.93105312956666,157618800
2018-03-19,41.144775390625,41.65409704324905,40.75985008912387,41.618891880252036,133787200
2018-03-20,41.13068771362305,41.49683568443578,41.06027381583607,41.13068771362305,78597600
2018-03-21,40.198890686035156,41.09548343216158,40.196541287634304,41.08374718435731,148219600
2018-03-22,39.630882263183594,40.529820619288714,39.57220461907548,39.90079799352127,165963200
2018-03-23,38.71317672729492,39.88203480809846,38.71317672729492,39.52292778579496,164115200
2018-03-26,40.55095672607422,40.628411664082556,39.06523800187792,39.44781747650699,150164800
2018-03-27,39.51117706298828,41.1095554946715,39.17788847855881,40.76453066529328,163690400
2018-03-28,39.074615478515625,39.90549291864882,38.77184041292756,39.25534362385068,166674000
2018-03-29,39.379756927490234,40.31155859759741,39.173210386589695,39.38679796125724,153594000
2018-04-02,39.12156295776367,39.65201123119887,38.60285451256873,39.11217610913106,150347200
2018-04-03,39.522918701171875,39.60741466237426,38.69908576549835,39.34688574711688,121112000
2018-04-04,40.278690338134766,40.372573155198666,38.673270529102645,38.69908884100521,138422000
2018-04-05,40.557979583740234,40.8936139166393,40.38898771861395,40.50634298154063,107732800
2018-04-06,39.52058029174805,40.48289180544125,39.47833051252819,40.128480014153794,140021200
2018-04-09,39.912540435791016,40.62605912311723,39.865599029495826,39.87264006137012,116070800
2018-04-10,40.66360855102539,40.83964148847571,40.25990606129403,40.60493090520861,113634400
2018-04-11,40.4734992980957,40.82087000785947,40.29981215251393,40.42420849279554,89726400
2018-04-12,40.87251281738281,41.074364121464306,40.61432966748776,40.70117504412537,91557200
2018-04-13,41.01100158691406,41.271530619740155,40.80445859630146,41.02273783876053,100497200
2018-04-16,41.26683044433594,41.35367224350645,41.03446559890611,41.08140701517665,86313600
2018-04-17,41.8348274230957,41.9991241613357,41.40530650508239,41.42408378679558,106421600
2018-04-18,41.740943908691406,41.970962939576346,41.51562367531091,41.7339028752358,83018000
2018-04-19,40.557979583740234,41.16587898616482,40.5251202533767,40.783299682976356,139235200
2018-04-20,38.896244049072266,40.1871524529709,38.82817596401007,40.04163301530664,261964400
2018-04-23,38.7835807800293,39.17789286841588,38.513661441560345,39.156769773980784,146062000
2018-04-24,38.243743896484375,39.039412648935595,37.84004139740122,38.88450280085499,134768000
2018-04-25,38.41039276123047,38.825831574734394,38.11935387520056,38.16864110139597,113528400
2018-04-26,38.54418182373047,38.89859360300027,38.3446763459467,38.52070932702644,111852000
2018-04-27,38.09823989868164,38.570007083632,37.70157827018967,38.49255212824001,142623200
2018-04-30,38.78828048706055,39.25770178412414,37.98557049884984,38.053638592508214,169709600
2018-05-01,39.68955993652344,39.71302884534446,38.790617998357064,39.058187912431194,214277600
2018-05-02,41.4428596496582,41.71981648729503,40.79271017052406,41.12834466848057,266157600
2018-05-03,41.51795196533203,41.66112555415438,40.942911793681255,41.280895582468375,136272800
2018-05-04,43.146854400634766,43.24543243285755,41.81839141046121,41.8371686901322,224805200
2018-05-07,43.45901107788086,44.048133333878766,43.36277888225993,43.4637027107898,169805600
2018-05-08,43.66791534423828,43.707815723321396,43.1093028742744,43.41912263854349,113611200
2018-05-09,43.97539520263672,43.98478205445895,43.47311446722562,43.785280115978445,92844800
2018-05-10,44.604400634765625,44.68185556216297,44.04344244670562,44.064569122468185,111957200
2018-05-11,44.43476486206055,44.7811202353957,44.16616310265883,44.64682115330001,104848800
2018-05-14,44.331092834472656,44.656243653269094,44.26276586287573,44.53372248173257,83115200
2018-05-15,43.92818832397461,44.076627354090526,43.612464172969005,44.008296792998124,94780800
2018-05-16,44.33816146850586,44.404137173242404,43.82452095930741,43.84101578429413,76732400
2018-05-17,44.057777404785156,44.510159080061804,43.90933837555642,44.29574794788918,69176000
2018-05-18,43.897552490234375,44.25097597581326,43.85514339766552,44.10489541890773,73190800
2018-05-21,44.20857620239258,44.59498581760541,44.03893260593715,44.295752863411764,73603200
2018-05-22,44.09782409667969,44.503083285569076,44.00828900290828,44.38527546543168,60962800
2018-05-23,44.38056945800781,44.41355550927262,43.767967254278695,43.90698323730388,80233600
2018-05-24,44.331092834472656,44.49366824387088,43.874001393175,44.47717701426208,92936000
2018-05-25,44.43241500854492,44.684521971347976,44.213290509081354,44.34994806456397,69844000
2018-05-29,44.27217483520508,44.47244955605774,44.02949102723114,44.20149302333628,90056400
2018-05-30,44.177940368652344,44.29574820963541,44.00829679001992,44.22977610630169,74762000
2018-05-31,44.02949905395508,44.349936508610654,43.857500621703196,44.111965976448204,109931200
2018-06-01,44.82352828979492,44.82823801484715,44.23684395189632,44.293393009412675,93770000
2018-06-04,45.19814682006836,45.57277480962884,45.08505232411239,45.15337927504996,105064800
2018-06-05,45.5468635559082,45.69530257509716,45.323029393544196,45.49031809732934,86264000
2018-06-06,45.7047233581543,45.72828636153599,45.21935568825165,45.62226003673747,83734400
2018-06-07,45.582218170166016,45.756571499725034,45.31832612251338,45.74243513194571,85388800
2018-06-08,45.16752624511719,45.23821166989341,44.71278969726127,45.04265021927023,106627200
2018-06-11,45.05678939819336,45.23114631083224,44.81646397224416,45.08506572699524,73234000
2018-06-12,45.30418014526367,45.381933746768155,45.03793329119162,45.094482345524824,67644400
2018-06-13,44.93190383911133,45.445547826799476,44.87064506424611,45.33716304565847,86553600
2018-06-14,44.95547103881836,45.13689611332946,44.818813517322575,45.13218279322,86440400
2018-06-15,44.49365997314453,44.80467436726028,44.35700246014303,44.774043181267466,246876800
2018-06-18,44.4701042175293,44.5831987359482,44.107254061254174,44.26747459129005,73939600
2018-06-19,43.751468658447266,43.902262523865325,43.22368833187938,43.621879337726426,134314000
2018-06-20,43.942325592041016,44.10725585377342,43.76090050653034,43.90698467710195,82514800
2018-06-21,43.69728088378906,44.37820998177126,43.574759736739,44.11903132362873,102847600
2018-06-22,43.5700569152832,43.8598632336105,43.51822117116477,43.852795049886204,108801600
2018-06-25,42.9221076965332,43.570050812040066,42.58282054445238,43.21191397426476,126652400
2018-06-26,43.45460510253906,43.94939954793936,43.00929153976301,43.11532148892775,98276800
2018-06-27,43.39097595214844,44.126095578607035,43.36034476930958,43.64308281062371,101141200
2018-06-28,43.706703186035156,43.873991879852326,43.306157299059485,43.37684271328096,69460800
2018-06-29,43.61481857299805,44.10489961774891,43.09646479717635,43.89284334908779,90950800
2018-07-02,44.102542877197266,44.13081920457902,43.216629182120954,43.31087761470998,70925200
2018-07-03,43.334442138671875,44.28397318836197,43.24490701595224,44.24627381087891,55819200
2018-07-05,43.68313980102539,43.92111390698373,43.41925142512887,43.65015375403833,66416800
2018-07-06,44.28867721557617,44.39705840908352,43.636020811298415,43.6878565456575,69940800
2018-07-09,44.90363693237305,44.92719634335544,44.6020491482026,44.649171565377365,79026400
2018-07-10,44.849456787109375,45.06857769589515,44.809398948202585,44.93427859588051,63756400
2018-07-11,44.267478942871094,44.71514733555964,44.20386169710242,44.41355952665594,75326000
2018-07-12,45.009647369384766,45.09918244703399,44.60438825346863,44.656223972612,72164400
2018-07-13,45.08034896850586,45.20051167231687,44.97903235551187,45.02144504787517,50055600
2018-07-16,44.98138427734375,45.391353204429265,44.86593131540765,45.12510996660727,60172400
2018-07-17,45.108619689941406,45.207577840766284,44.57848442788754,44.708073766542675,62138000
2018-07-18,44.86122512817383,45.19108924534587,44.75048546825586,45.18637592497211,65573600
2018-07-19,45.209938049316406,45.36780012426097,44.69393913236674,44.69393913236674,81147200
2018-07-20,45.10626220703125,45.33951940784949,44.80702931428614,45.1863706680151,82704800
2018-07-23,45.14632034301758,45.22878726865295,44.66330748260312,44.92719589230041,63957600
2018-07-24,45.47383117675781,45.629338405290476,45.24999697549978,45.344241819647266,74791600
2018-07-25,45.90266799926758,45.90973618505281,45.33954283349322,45.487981925406054,66839600
2018-07-26,45.75891876220703,46.171246165870855,45.61754792858129,45.85316358781776,76304000
2018-07-27,44.99787902832031,45.98982256720947,44.790539686327264,45.942700152902404,96096000
2018-07-30,44.74576950073242,45.285327763928684,44.547853215165986,45.214642349023656,84118000
2018-07-31,44.83530807495117,45.27119853960078,44.61147388845953,44.837666532786,157492000
2018-08-01,47.47655487060547,47.53781364713079,46.489324692851646,46.918146914157724,271742800
2018-08-02,48.86433792114258,49.097598749071246,47.20560504150239,47.259795643672035,249616000
2018-08-03,49.00571060180664,49.182422376318144,48.414312895506896,48.7795179485394,133789600
2018-08-06,49.26017379760742,49.30258289590306,48.7889424198688,49.008063284816416,101701600
2018-08-07,48.79836654663086,49.36148791169574,48.715899615615555,49.31907881246056,102349600
2018-08-08,48.83134841918945,48.9632926213491,48.18811863605624,48.548610329531655,90102000
2018-08-09,49.21540069580078,49.427453353804616,48.81956451359469,49.3685494382247,93970400
2018-08-10,49.068817138671875,49.4400328797773,48.865476836370014,49.02862242410072,98444800
2018-08-13,49.38564682006836,49.87744668704269,49.10901007136139,49.4896818929809,103563600
2018-08-14,49.59370803833008,49.78522547543453,49.241408169898676,49.69065012134938,82992000
2018-08-15,49.709571838378906,49.82779284898479,49.25796671198787,49.46839996655359,115230400
2018-08-16,50.43782424926758,50.553678554896315,50.000404975381215,50.066608466546114,114001600
2018-08-17,51.44504928588867,51.53253166882398,50.39997610944165,50.466179578876776,141708000
2018-08-20,50.94379806518555,51.82335904051192,50.86104191692848,51.56800483956419,121150800
2018-08-21,50.844486236572266,51.35283870270329,50.60568111471057,51.26062646675485,104639200
2018-08-22,50.846866607666016,51.15660513439439,50.560770122656535,50.62224736832876,76072400
2018-08-23,50.950889587402344,51.31973854252035,50.74045634465841,50.75227555879988,75532800
2018-08-24,51.10930633544922,51.28427111585805,50.861041500529375,51.21334139829706,73905600
2018-08-27,51.53016662597656,51.71932093494493,51.14949488701187,51.343375438036134,82100400
2018-08-28,51.946311950683594,52.14492238496493,51.761887460591076,51.7831663768743,91107200
2018-08-29,52.72185134887695,52.84243911264484,51.87775504159996,52.05271986303628,109019200
2018-08-30,53.20655822753906,53.97026509633108,52.58471443473294,52.78569163548751,195175200
2018-08-31,53.8212890625,54.11447480869955,53.43588748059386,53.55647159158061,173360400
2018-09-04,53.99390411376953,54.18778470948037,53.58486039691757,54.00572693727098,109560400
2018-09-05,53.6416015625,54.303639960299556,53.223101771937806,54.14286111353829,133332000
2018-09-06,52.75021743774414,53.755096048130156,52.324621069428616,53.49027852572328,137160000
2018-09-07,52.324615478515625,53.2869325453365,52.18511556397365,52.45465930046942,150479200
2018-09-10,51.62238693237305,52.45466385736109,51.18260462853595,52.24186387354506,158066000
2018-09-11,52.92753601074219,53.03393417484051,51.20387204264051,51.54671217487649,142996000
2018-09-12,52.27023696899414,53.19945233807959,51.97941069858313,53.18526639470711,197114800
2018-09-13,53.5328369140625,53.99153499554689,52.6249004519719,52.849519642275006,166825600
2018-09-14,52.92517852783203,53.63450455616086,52.613076951433094,53.37678363174455,127997200
2018-09-17,51.5159797668457,52.714738729611575,51.37175001470513,52.525584424011406,148780400
2018-09-18,51.60110092163086,52.454656645298286,51.33628344092451,51.494699140442705,126286800
2018-09-19,51.6318473815918,51.9273999330875,50.90597219118434,51.662586001449505,108495200
2018-09-20,52.02433776855469,52.55633231761007,51.81626763486653,52.073992180573526,106435200
2018-09-21,51.46397018432617,52.33880492393241,51.37648418489235,52.20166812140533,384986800
2018-09-24,52.20404052734375,52.31516858350384,51.22044430557669,51.26536887395879,110773600
2018-09-25,52.535064697265625,52.684024357531506,51.946322637575435,51.95814546277141,98217600
2018-09-26,52.116554260253906,52.90390668996351,51.96050164726947,52.253691077014246,95938800
2018-09-27,53.187625885009766,53.53992575525717,52.8542418072406,52.92044888482368,120724800
2018-09-28,53.37440872192383,53.39805075295518,52.96772826687796,53.149785976309346,91717600
2018-10-01,53.73381042480469,54.244526037328285,53.51865093552065,53.89695599056796,94403200
2018-10-02,54.21144104003906,54.38167963011545,53.58487095699396,53.73146389540755,99152800
2018-10-03,54.87110900878906,55.202126440086474,54.32965468667187,54.393495051214735,114619200
2018-10-04,53.90641403198242,54.937301318347934,53.60849479660541,54.56608563865395,128168000
2018-10-05,53.031578063964844,54.00572162104816,52.15438020692258,53.89932343564714,134322000
2018-10-08,52.90863037109375,53.15216535637329,52.06453065114557,52.53978140728469,118655600
2018-10-09,53.6416015625,53.73618053808223,52.54924055121309,52.87789482474594,107564000
2018-10-10,51.15658950805664,53.5186463057796,51.08329306782395,53.30821307731672,167962400
2018-10-11,50.70497131347656,51.89900378499089,50.201352454437,50.721523980376816,212497600
2018-10-12,52.516136169433594,52.698197531427574,51.27008573845108,52.11654858627355,161351600
2018-10-15,51.393035888671875,52.44993197126722,51.37175697346174,52.29151625611603,123164000
2018-10-16,52.52559280395508,52.72420684082225,51.25117047250022,51.76424921811775,116736000
2018-10-17,52.2985954284668,52.64143553394904,51.861176378419145,52.56104613693182,91541600
2018-10-18,51.076202392578125,51.955766930543895,50.36214653480621,51.51125481132157,130325200
2018-10-19,51.85409927368164,52.315160495072206,51.40958711776718,51.5585467461468,132314800
2018-10-22,52.170928955078125,52.81168840057024,51.766615131446095,51.967588678689886,115168400
2018-10-23,52.66273880004883,52.7856896809397,50.76410935457385,51.0312900357926,155071200
2018-10-24,50.856300354003906,53.01737972593883,50.726256554329126,52.631981784125564,163702000
2018-10-25,51.96995162963867,52.3435304176031,51.248802817676285,51.47578872209439,119423200
2018-10-26,51.14240646362305,52.06216571984942,50.28412082995475,51.04782749681985,189033600
2018-10-29,50.18246078491211,51.94395329351893,48.72834004766354,51.82573227135982,183742000
2018-10-30,50.433082580566406,50.87759111597405,49.480221547617695,49.92473008302534,146640000
2018-10-31,51.747703552246094,52.123645519315744,51.21807209884028,51.27954933650239,153435600
2018-11-01,52.54214096069336,52.57524269602282,51.26298888864335,51.79262026173322,233292800
2018-11-02,49.05698013305664,50.51582669093119,48.57227336106089,49.546416754757914,365314800
2018-11-05,47.664344787597656,48.32638314907276,46.85571353178706,48.30510423366641,264654800
2018-11-06,48.17979049682617,48.4044096899324,47.68799067176834,47.74237132513075,127531600
2018-11-07,49.6410026550293,49.66701142221143,48.264911939279166,48.69996440139942,133697600
2018-11-08,49.467803955078125,49.854546748716004,49.05495802314485,49.82132950962304,101450400
2018-11-09,48.51397705078125,48.879366587122874,47.98724409420614,48.7702258096886,137463200
2018-11-12,46.07012939453125,47.41780773297329,45.97996678297015,47.21612935039931,204542000
2018-11-13,45.60983657836914,46.78430756047721,45.42476859914762,45.467478543802656,187531600
2018-11-14,44.32147216796875,46.14368081930121,44.11504743544878,46.00606553775681,243204000
2018-11-15,45.415283203125,45.5481521610165,44.345206577891304,44.69873575688715,185915200
2018-11-16,45.918270111083984,46.25993508024734,44.95259555835742,45.19935158030532,147713200
2018-11-19,44.09843826293945,45.24680950472581,43.89201716190447,45.080723353294985,167701200
2018-11-20,41.991512298583984,43.056842423109295,41.642729521839435,42.32131328103685,271300800
2018-11-21,41.944061279296875,42.772124438484425,41.889490881307914,42.64399822705807,124496800
2018-11-23,40.878726959228516,41.901350698379524,40.83364927354388,41.507486637209176,94496000
2018-11-26,41.43156051635742,41.50985905728153,40.39707629811021,41.34140152229291,179994000
2018-11-27,41.341392517089844,41.46714370440458,40.54417546181573,40.6936511706504,165549600
2018-11-28,42.93108367919922,43.01412494171261,41.50510695387888,41.932188199568884,184250000
2018-11-29,42.601295471191406,43.37241330983305,42.16235002257085,43.339196070830944,167080000
